prompts,input_tokens,output_tokens,total_time,load_time,prompt_eval_time,output_eval_time,prompt_complexity,prompt_length,output_length,device
1,35,76,1702.9816,115.1047,10.1861,1577.1839,hard,short,short,RTX4060
1,38,586,12625.2,105.838,13.5031,12504.8497,hard,short,long,RTX4060
1,36,47,1099.5315,116.4189,11.4648,962.7431,hard,short,short,RTX4060
1,39,584,12818.922,117.1144,11.1404,12690.1625,hard,short,long,RTX4060
1,35,77,1742.1194,120.9363,18.0067,1602.6711,hard,short,short,RTX4060
1,38,575,12353.5393,119.6431,11.4026,12221.7579,hard,short,long,RTX4060
1,45,45,1058.2474,119.106,9.9855,928.6504,hard,short,short,RTX4060
1,48,432,9400.7332,115.1966,15.3062,9269.7236,hard,short,long,RTX4060
1,36,42,990.3319,117.3851,11.4912,860.7545,hard,short,short,RTX4060
1,39,320,6866.3466,134.6549,10.3251,6711.5419,hard,short,long,RTX4060
1,34,50,1161.9546,114.1509,10.8103,1036.4868,hard,short,short,RTX4060
1,37,595,12807.3834,133.8752,11.1667,12661.3137,hard,short,long,RTX4060
1,34,60,1381.7335,119.7057,13.2546,1248.7732,hard,short,short,RTX4060
1,37,579,12531.7112,119.1299,11.7894,12399.5026,hard,short,long,RTX4060
1,33,41,989.5139,124.4027,11.4016,853.2043,hard,short,short,RTX4060
1,36,695,14892.8499,114.4421,15.3634,14762.5398,hard,short,long,RTX4060
1,34,52,1196.1273,120.7586,10.9051,1063.9581,hard,short,short,RTX4060
1,37,621,13517.3633,110.759,11.1296,13394.7667,hard,short,long,RTX4060
1,35,57,1334.3005,126.4553,11.6367,1195.7035,hard,short,short,RTX4060
1,38,490,10710.6057,115.2545,14.9948,10579.8515,hard,short,long,RTX4060
1,33,50,1184.1881,136.7203,11.7417,1035.2208,hard,short,short,RTX4060
1,36,543,11880.7731,136.7289,11.4767,11731.6574,hard,short,long,RTX4060
1,36,58,1331.8806,114.7605,11.6103,1205.006,hard,short,short,RTX4060
1,39,430,9212.0807,118.9925,11.4006,9081.1822,hard,short,long,RTX4060
1,37,71,1597.0902,114.6781,18.3443,1463.0653,hard,short,short,RTX4060
1,40,551,11827.5446,109.5773,12.8552,11704.1686,hard,short,long,RTX4060
1,34,48,1108.6409,113.4873,10.3017,984.0643,hard,short,short,RTX4060
1,37,528,11463.4238,100.3354,10.8804,11351.1576,hard,short,long,RTX4060
1,36,60,1379.0874,115.812,17.4668,1244.6057,hard,short,short,RTX4060
1,39,523,11320.9375,106.709,11.4854,11202.0237,hard,short,long,RTX4060
1,35,49,1132.3229,109.6097,10.2935,1011.9141,hard,short,short,RTX4060
1,38,319,6886.9657,118.4886,12.4104,6755.5624,hard,short,long,RTX4060
1,35,42,1006.8686,120.373,11.5386,874.4515,hard,short,short,RTX4060
1,38,446,9666.1577,119.5702,11.9522,9534.1286,hard,short,long,RTX4060
1,36,60,1374.485,126.7093,10.7749,1236.2253,hard,short,short,RTX4060
1,39,661,14135.448,114.5919,11.578,14007.5946,hard,short,long,RTX4060
1,39,77,1728.3859,125.6495,10.3885,1591.5494,hard,short,short,RTX4060
1,42,349,7464.2136,117.767,11.0394,7334.9031,hard,short,long,RTX4060
1,35,51,1192.111,120.8738,13.7937,1056.8982,hard,short,short,RTX4060
1,38,609,13116.6217,116.4743,13.9744,12984.9753,hard,short,long,RTX4060
8,117,348,7574.0858,129.8954,13.9527,7429.095,hard,short,short,RTX4060
8,120,1366,29448.6245,117.4493,12.0639,29317.8194,hard,short,long,RTX4060
8,129,381,8319.3904,119.0341,14.6831,8183.3882,hard,short,short,RTX4060
8,132,1618,35565.5585,117.4042,13.0993,35433.0638,hard,short,long,RTX4060
8,114,366,8111.366,129.5078,13.5932,7966.4466,hard,short,short,RTX4060
8,117,1445,31626.1708,114.2823,15.9147,31483.6843,hard,short,long,RTX4060
8,126,334,7322.146,125.3891,11.4317,7183.833,hard,short,short,RTX4060
8,129,1532,33464.0378,121.9133,14.8453,33325.6222,hard,short,long,RTX4060
8,123,389,8626.8996,171.173,20.7798,8432.7491,hard,short,short,RTX4060
8,126,1344,29204.5578,105.974,11.0183,29083.2936,hard,short,long,RTX4060
8,119,371,8097.7792,120.2294,22.8087,7950.9885,hard,short,short,RTX4060
8,122,1372,29863.3723,113.1042,13.3481,29725.6586,hard,short,long,RTX4060
8,116,395,8799.3815,122.5742,12.023,8660.6054,hard,short,short,RTX4060
8,119,1380,29892.1066,116.7314,12.4953,29761.2477,hard,short,long,RTX4060
8,122,357,7821.7875,108.5364,12.3224,7693.2343,hard,short,short,RTX4060
8,125,1211,26306.9058,121.5508,20.2024,26156.2579,hard,short,long,RTX4060
8,121,257,5609.3955,119.6846,11.5465,5476.0182,hard,short,short,RTX4060
8,124,1035,22507.2339,106.2909,11.9062,22379.8107,hard,short,long,RTX4060
8,118,373,8150.2895,122.4176,13.5901,8011.1951,hard,short,short,RTX4060
8,121,1665,36409.8649,114.2918,11.3914,36282.5928,hard,short,long,RTX4060
8,114,351,7667.5199,145.6588,12.737,7506.6107,hard,short,short,RTX4060
8,117,1584,34578.1476,117.7925,11.9399,34446.0068,hard,short,long,RTX4060
8,125,354,7722.8709,152.358,13.0182,7543.6209,hard,short,short,RTX4060
8,128,1718,37480.2779,122.1728,11.47,37342.4986,hard,short,long,RTX4060
8,117,375,8284.4389,120.7278,11.4508,8146.7282,hard,short,short,RTX4060
8,120,1389,30047.8303,110.5716,12.4174,29923.311,hard,short,long,RTX4060
8,110,351,7736.1932,115.3587,12.169,7607.3632,hard,short,short,RTX4060
8,113,1785,38821.5456,120.5536,14.2726,38681.6083,hard,short,long,RTX4060
8,117,234,5055.2442,124.8596,17.4441,4909.3935,hard,short,short,RTX4060
8,120,933,19977.4634,139.1485,13.9821,19814.2126,hard,short,long,RTX4060
8,120,240,5240.9777,114.1048,12.6516,5103.4294,hard,short,short,RTX4060
8,123,1320,28823.3483,112.1793,17.5617,28692.3685,hard,short,long,RTX4060
32,417,971,21375.2342,114.072,41.9075,21210.9822,hard,short,short,RTX4060
32,420,2616,58470.8218,116.2057,41.5215,58304.4855,hard,short,long,RTX4060
32,411,1214,26630.28,107.0275,51.8768,26462.423,hard,short,short,RTX4060
32,414,3021,67777.0287,112.7935,36.5757,67620.1891,hard,short,long,RTX4060
32,409,841,18349.8968,115.5112,41.287,18184.5115,hard,short,short,RTX4060
32,412,2746,61169.0604,122.3307,44.2691,60997.6346,hard,short,long,RTX4060
32,395,933,20476.8068,114.2078,51.2159,20303.1459,hard,short,short,RTX4060
32,398,4132,94115.4445,143.5097,47.5711,93913.4753,hard,short,long,RTX4060
128,1563,160,4645.8913,120.5291,814.8028,3590.0528,hard,short,short,RTX4060
128,1566,1496,34967.0756,140.6084,815.5714,33880.0042,hard,short,long,RTX4060
